% Dataset generado por EcoFinance para validacion en Weka Explorer
% Abrir este archivo en Weka Explorer > Preprocess
% Class attribute: target_high_risk {0,1}

@relation ecofinance_risk_training

@attribute expense numeric
@attribute income numeric
@attribute investment numeric
@attribute tx_count numeric
@attribute avg_amount numeric
@attribute outflow numeric
@attribute spend_income_ratio numeric
@attribute net_balance numeric
@attribute target_high_risk {0,1}

@data
1411.840000,1774.560000,178.650000,11.000000,305.913636,1590.490000,0.896273,184.070000,0
1606.290000,1880.420000,191.230000,16.000000,229.871250,1797.520000,0.955914,82.900000,1
1449.440000,2232.880000,388.050000,10.000000,407.037000,1837.490000,0.822924,395.390000,0
1430.920000,2173.300000,452.070000,16.000000,253.518125,1882.990000,0.866420,290.310000,0
1913.090000,2167.250000,322.320000,13.000000,338.666154,2235.410000,1.031450,-68.160000,1
1478.930000,2040.530000,0.000000,14.000000,251.390000,1478.930000,0.724777,561.600000,0
1489.270000,2049.120000,586.980000,12.000000,343.780833,2076.250000,1.013240,-27.130000,1
1753.190000,2308.580000,403.700000,17.000000,262.674706,2156.890000,0.934293,151.690000,1
935.560000,1366.980000,0.000000,19.000000,121.186316,935.560000,0.684399,431.420000,0
891.520000,1174.660000,138.710000,21.000000,104.994762,1030.230000,0.877045,144.430000,0
935.920000,1117.270000,62.940000,11.000000,192.375455,998.860000,0.894018,118.410000,0
1089.680000,1489.890000,50.210000,18.000000,146.098889,1139.890000,0.765083,350.000000,0
1055.090000,1390.270000,73.940000,11.000000,229.027273,1129.030000,0.812094,261.240000,0
868.930000,1228.290000,63.560000,19.000000,113.725263,932.490000,0.759177,295.800000,0
1991.800000,2772.920000,0.000000,18.000000,264.706667,1991.800000,0.718304,781.120000,0
2407.430000,3140.550000,275.240000,12.000000,485.268333,2682.670000,0.854204,457.880000,0
2349.460000,3121.230000,204.610000,10.000000,567.530000,2554.070000,0.818290,567.160000,0
2349.690000,2885.610000,0.000000,12.000000,436.275000,2349.690000,0.814278,535.920000,0
2815.730000,3322.700000,436.000000,17.000000,386.731176,3251.730000,0.978641,70.970000,1
1734.390000,2732.460000,145.010000,16.000000,288.241250,1879.400000,0.687805,853.060000,0
800.560000,1212.740000,141.370000,14.000000,153.905000,941.930000,0.776696,270.810000,0
1071.850000,1459.780000,319.780000,20.000000,142.570500,1391.630000,0.953315,68.150000,1
889.340000,1291.690000,248.140000,10.000000,242.917000,1137.480000,0.880614,154.210000,0
913.470000,1113.870000,113.720000,10.000000,214.106000,1027.190000,0.922181,86.680000,1
933.940000,1168.420000,197.990000,17.000000,135.314706,1131.930000,0.968770,36.490000,1
774.130000,1226.980000,201.950000,21.000000,104.907619,976.080000,0.795514,250.900000,0
2196.240000,2063.860000,128.580000,11.000000,398.970909,2324.820000,1.126443,-260.960000,1
1778.220000,2040.240000,199.000000,19.000000,211.445263,1977.220000,0.969111,63.020000,1
1973.390000,2028.170000,158.830000,12.000000,346.699167,2132.220000,1.051302,-104.050000,1
2088.810000,2051.670000,205.910000,14.000000,310.456429,2294.720000,1.118464,-243.050000,1
1776.130000,2017.040000,148.240000,14.000000,281.529286,1924.370000,0.954056,92.670000,1
2051.200000,2118.010000,180.080000,17.000000,255.840588,2231.280000,1.053479,-113.270000,1
1841.670000,2037.640000,58.120000,14.000000,281.245000,1899.790000,0.932348,137.850000,1
1642.960000,1732.260000,60.560000,12.000000,286.315000,1703.520000,0.983409,28.740000,1
1169.570000,1704.660000,33.610000,20.000000,145.392000,1203.180000,0.705818,501.480000,0
1545.860000,1805.810000,0.000000,13.000000,257.820769,1545.860000,0.856048,259.950000,0
1521.100000,1918.760000,104.400000,15.000000,236.284000,1625.500000,0.847162,293.260000,0
1389.320000,1888.230000,66.770000,21.000000,159.253333,1456.090000,0.771140,432.140000,0
787.940000,1062.940000,8.850000,14.000000,132.837857,796.790000,0.749610,266.150000,0
874.360000,1023.450000,13.050000,13.000000,146.989231,887.410000,0.867077,136.040000,0
744.930000,1095.900000,12.550000,10.000000,185.338000,757.480000,0.691194,338.420000,0
682.720000,925.850000,0.000000,11.000000,146.233636,682.720000,0.737398,243.130000,0
788.540000,1083.430000,18.250000,19.000000,99.485263,806.790000,0.744663,276.640000,0
738.700000,952.940000,10.530000,18.000000,94.565000,749.230000,0.786230,203.710000,0
450.900000,573.980000,31.370000,12.000000,88.020833,482.270000,0.840221,91.710000,0
383.900000,503.110000,22.700000,20.000000,45.485500,406.600000,0.808173,96.510000,0
495.460000,598.220000,19.380000,10.000000,111.306000,514.840000,0.860620,83.380000,0
371.380000,503.350000,28.140000,20.000000,45.143500,399.520000,0.793722,103.830000,0
443.400000,524.470000,25.500000,21.000000,47.303333,468.900000,0.894045,55.570000,0
381.330000,470.800000,24.180000,12.000000,73.025833,405.510000,0.861321,65.290000,0
2722.240000,2611.490000,243.890000,13.000000,429.047692,2966.130000,1.135800,-354.640000,1
2150.420000,2727.510000,341.240000,19.000000,274.693158,2491.660000,0.913529,235.850000,1
2122.690000,2504.890000,356.690000,21.000000,237.346190,2479.380000,0.989816,25.510000,1
1720.970000,2426.600000,374.320000,15.000000,301.459333,2095.290000,0.863467,331.310000,0
2002.160000,2880.350000,360.550000,15.000000,349.537333,2362.710000,0.820286,517.640000,0
1544.850000,2350.090000,317.700000,19.000000,221.717895,1862.550000,0.792544,487.540000,0
1208.040000,1589.960000,167.660000,19.000000,156.087368,1375.700000,0.865242,214.260000,0
895.200000,1409.270000,229.650000,12.000000,211.176667,1124.850000,0.798179,284.420000,0
848.150000,1332.010000,158.430000,16.000000,146.161875,1006.580000,0.755685,325.430000,0
1325.320000,1516.500000,181.940000,10.000000,302.376000,1507.260000,0.993907,9.240000,1
1149.900000,1636.360000,204.810000,19.000000,157.424737,1354.710000,0.827880,281.650000,0
1254.460000,1559.230000,230.490000,11.000000,276.743636,1484.950000,0.952361,74.280000,1
873.570000,1040.670000,84.500000,14.000000,142.767143,958.070000,0.920628,82.600000,1
904.200000,1237.750000,115.990000,11.000000,205.267273,1020.190000,0.824229,217.560000,0
637.320000,954.860000,61.560000,12.000000,137.811667,698.880000,0.731919,255.980000,0
948.960000,1271.380000,106.280000,16.000000,145.413750,1055.240000,0.829996,216.140000,0
927.130000,1159.740000,57.090000,13.000000,164.920000,984.220000,0.848656,175.520000,0
917.320000,1357.420000,87.120000,10.000000,236.186000,1004.440000,0.739963,352.980000,0
1640.640000,2051.350000,103.050000,13.000000,291.926154,1743.690000,0.850021,307.660000,0
1597.190000,1795.230000,42.780000,10.000000,343.520000,1639.970000,0.913515,155.260000,1
1472.910000,1780.130000,89.040000,17.000000,196.592941,1561.950000,0.877436,218.180000,0
1378.670000,1717.280000,66.750000,21.000000,150.604762,1445.420000,0.841692,271.860000,0
1416.770000,1690.370000,66.710000,17.000000,186.697059,1483.480000,0.877607,206.890000,0
1395.390000,1741.270000,68.500000,19.000000,168.692632,1463.890000,0.840702,277.380000,0
1553.710000,2098.560000,155.070000,20.000000,190.367000,1708.780000,0.814263,389.780000,0
2039.580000,2457.400000,170.670000,21.000000,222.269048,2210.250000,0.899426,247.150000,0
1809.810000,2059.760000,201.960000,15.000000,271.435333,2011.770000,0.976701,47.990000,1
1746.730000,2279.410000,241.740000,17.000000,251.051765,1988.470000,0.872362,290.940000,0
1857.460000,2276.060000,170.940000,12.000000,358.705000,2028.400000,0.891189,247.660000,0
1713.880000,2393.960000,173.750000,18.000000,237.866111,1887.630000,0.788497,506.330000,0
1080.000000,1375.340000,86.710000,15.000000,169.470000,1166.710000,0.848307,208.630000,0
980.280000,1190.820000,94.770000,13.000000,174.297692,1075.050000,0.902781,115.770000,1
921.230000,1228.270000,83.200000,19.000000,117.510526,1004.430000,0.817760,223.840000,0
902.580000,1250.750000,109.130000,21.000000,107.736190,1011.710000,0.808883,239.040000,0
1043.990000,1339.710000,98.420000,15.000000,165.474667,1142.410000,0.852729,197.300000,0
1042.880000,1337.840000,64.740000,16.000000,152.841250,1107.620000,0.827917,230.220000,0
1221.440000,1513.100000,0.000000,14.000000,195.324286,1221.440000,0.807243,291.660000,0
1128.690000,1412.750000,222.520000,13.000000,212.612308,1351.210000,0.956440,61.540000,1
1273.510000,1566.400000,140.290000,21.000000,141.914286,1413.800000,0.902579,152.600000,1
1846.730000,1596.110000,150.920000,11.000000,326.705455,1997.650000,1.251574,-401.540000,1
1417.230000,1583.690000,98.740000,11.000000,281.787273,1515.970000,0.957239,67.720000,1
1498.300000,1640.300000,112.890000,20.000000,162.574500,1611.190000,0.982253,29.110000,1
1340.040000,1714.150000,499.180000,11.000000,323.033636,1839.220000,1.072963,-125.070000,1
1056.610000,1458.980000,315.390000,16.000000,176.936250,1372.000000,0.940383,86.980000,1
1258.240000,1771.430000,307.500000,13.000000,256.705385,1565.740000,0.883885,205.690000,0
943.480000,1647.810000,303.860000,17.000000,170.302941,1247.340000,0.756968,400.470000,0
1435.630000,1948.140000,418.990000,10.000000,380.276000,1854.620000,0.951995,93.520000,1
1188.900000,1655.440000,431.590000,18.000000,181.996111,1620.490000,0.978888,34.950000,1
392.140000,501.810000,44.570000,12.000000,78.210000,436.710000,0.870270,65.100000,0
401.500000,617.560000,60.260000,13.000000,83.024615,461.760000,0.747717,155.800000,0
506.920000,566.960000,40.970000,18.000000,61.936111,547.890000,0.966364,19.070000,1
469.200000,603.260000,46.410000,12.000000,93.239167,515.610000,0.854706,87.650000,0
546.690000,581.950000,53.030000,16.000000,73.854375,599.720000,1.030535,-17.770000,1
423.530000,579.040000,64.410000,19.000000,56.156842,487.940000,0.842671,91.100000,0
1149.470000,1479.890000,86.430000,17.000000,159.752353,1235.900000,0.835130,243.990000,0
1458.970000,1971.660000,87.800000,10.000000,351.843000,1546.770000,0.784501,424.890000,0
1628.230000,1884.180000,60.690000,15.000000,238.206667,1688.920000,0.896369,195.260000,0
1766.670000,2033.040000,91.060000,12.000000,324.230833,1857.730000,0.913770,175.310000,1
1805.870000,2054.740000,100.580000,18.000000,220.066111,1906.450000,0.927830,148.290000,1
1821.120000,1978.260000,86.520000,15.000000,259.060000,1907.640000,0.964302,70.620000,1
1868.850000,2361.990000,335.730000,19.000000,240.345789,2204.580000,0.933357,157.410000,1
1925.090000,2519.120000,323.630000,19.000000,250.938947,2248.720000,0.892661,270.400000,0
1832.390000,2222.420000,332.970000,12.000000,365.648333,2165.360000,0.974325,57.060000,1
1965.050000,2275.610000,269.540000,16.000000,281.887500,2234.590000,0.981974,41.020000,1
1617.110000,2218.540000,268.340000,15.000000,273.599333,1885.450000,0.849861,333.090000,0
1919.320000,2281.410000,285.390000,15.000000,299.074667,2204.710000,0.966380,76.700000,1
804.980000,1093.280000,239.840000,21.000000,101.814286,1044.820000,0.955675,48.460000,1
748.830000,1049.550000,202.310000,19.000000,105.299474,951.140000,0.906236,98.410000,1
768.870000,1001.080000,192.330000,16.000000,122.642500,961.200000,0.960163,39.880000,1
795.750000,1071.920000,180.200000,12.000000,170.655833,975.950000,0.910469,95.970000,1
1025.070000,1217.510000,210.760000,10.000000,245.334000,1235.830000,1.015047,-18.320000,1
1021.780000,1202.380000,0.000000,13.000000,171.089231,1021.780000,0.849798,180.600000,0
0.000000,0.000000,163.450000,1.000000,163.450000,163.450000,0.000000,-163.450000,1
1587.540000,1726.040000,0.000000,18.000000,184.087778,1587.540000,0.919759,138.500000,1
1577.080000,1981.510000,427.060000,18.000000,221.425000,2004.140000,1.011421,-22.630000,1
1587.250000,1921.370000,194.130000,19.000000,194.881579,1781.380000,0.927141,139.990000,1
1517.440000,1990.660000,221.640000,21.000000,177.606667,1739.080000,0.873620,251.580000,0
1426.070000,1952.330000,188.530000,15.000000,237.795333,1614.600000,0.827012,337.730000,0
1226.350000,1889.290000,0.000000,17.000000,183.272941,1226.350000,0.649106,662.940000,0
0.000000,0.000000,240.180000,1.000000,240.180000,240.180000,0.000000,-240.180000,1
1275.760000,1637.120000,287.100000,21.000000,152.380000,1562.860000,0.954640,74.260000,1
1452.890000,1724.280000,214.420000,18.000000,188.421667,1667.310000,0.966960,56.970000,1
1392.100000,1568.690000,178.300000,16.000000,196.193125,1570.400000,1.001090,-1.710000,1
1235.430000,1622.600000,273.540000,18.000000,173.976111,1508.970000,0.929970,113.630000,1
1619.860000,1900.910000,188.910000,15.000000,247.312000,1808.770000,0.951528,92.140000,1
1387.120000,1418.320000,119.630000,17.000000,172.062941,1506.750000,1.062348,-88.430000,1
1710.670000,1992.580000,199.830000,13.000000,300.236923,1910.500000,0.958807,82.080000,1
1687.180000,2304.030000,202.640000,19.000000,220.728947,1889.820000,0.820224,414.210000,0
1671.970000,1989.060000,235.940000,13.000000,299.766923,1907.910000,0.959202,81.150000,1
1485.110000,2037.830000,0.000000,9.000000,391.437778,1485.110000,0.728770,552.720000,0
1595.430000,1962.110000,437.190000,16.000000,249.670625,2032.620000,1.035936,-70.510000,1
1327.690000,2044.130000,215.230000,16.000000,224.190625,1542.920000,0.754805,501.210000,0
965.330000,1392.210000,97.800000,13.000000,188.872308,1063.130000,0.763628,329.080000,0
1151.860000,1471.440000,118.230000,15.000000,182.768667,1270.090000,0.863161,201.350000,0
1145.780000,1488.880000,82.830000,10.000000,271.749000,1228.610000,0.825191,260.270000,0
1114.780000,1324.190000,0.000000,17.000000,143.468824,1114.780000,0.841858,209.410000,0
984.690000,1542.840000,177.700000,13.000000,208.094615,1162.390000,0.753409,380.450000,0
961.010000,1293.790000,86.220000,15.000000,156.068000,1047.230000,0.809428,246.560000,0
1205.230000,1432.150000,113.540000,17.000000,161.818824,1318.770000,0.920832,113.380000,1
1262.350000,1573.380000,128.790000,21.000000,141.167619,1391.140000,0.884173,182.240000,0
1471.280000,1455.530000,90.060000,18.000000,167.603889,1561.340000,1.072695,-105.810000,1
1349.860000,1363.430000,0.000000,12.000000,226.107500,1349.860000,0.990047,13.570000,1
1369.170000,1481.440000,208.400000,14.000000,218.500714,1577.570000,1.064890,-96.130000,1
1254.600000,1415.710000,73.170000,20.000000,137.174000,1327.770000,0.937883,87.940000,1
1217.700000,1586.020000,105.160000,19.000000,153.098947,1322.860000,0.834075,263.160000,0
1061.340000,1311.170000,78.310000,19.000000,128.990526,1139.650000,0.869186,171.520000,0
1157.970000,1515.690000,81.210000,16.000000,172.179375,1239.180000,0.817568,276.510000,0
939.810000,1330.660000,72.290000,11.000000,212.978182,1012.100000,0.760600,318.560000,0
899.480000,1168.980000,77.610000,15.000000,143.071333,977.090000,0.835848,191.890000,0
1129.760000,1455.010000,63.380000,16.000000,165.509375,1193.140000,0.820022,261.870000,0
944.650000,1349.620000,56.010000,11.000000,213.661818,1000.660000,0.741438,348.960000,0
852.710000,941.590000,42.540000,18.000000,102.046667,895.250000,0.950785,46.340000,1
703.720000,941.590000,38.360000,12.000000,140.305833,742.080000,0.788114,199.510000,0
1008.280000,1191.470000,39.570000,17.000000,131.724706,1047.850000,0.879460,143.620000,0
1407.670000,1389.300000,86.790000,13.000000,221.827692,1494.460000,1.075693,-105.160000,1
1027.430000,1100.320000,51.570000,15.000000,145.288000,1079.000000,0.980624,21.320000,1
979.480000,1246.110000,201.340000,17.000000,142.760588,1180.820000,0.947605,65.290000,1
1214.940000,1418.430000,158.980000,16.000000,174.521875,1373.920000,0.968620,44.510000,1
956.830000,1240.620000,159.570000,17.000000,138.648235,1116.400000,0.899873,124.220000,0
988.110000,1282.140000,77.330000,16.000000,146.723750,1065.440000,0.830986,216.700000,0
929.630000,1217.340000,152.880000,12.000000,191.654167,1082.510000,0.889242,134.830000,0
1078.920000,1180.660000,128.750000,20.000000,119.416500,1207.670000,1.022877,-27.010000,1
1578.800000,2181.820000,291.610000,10.000000,405.223000,1870.410000,0.857271,311.410000,0
1951.150000,2661.630000,469.870000,21.000000,242.030952,2421.020000,0.909601,240.610000,1
1893.590000,2592.580000,512.860000,18.000000,277.723889,2406.450000,0.928207,186.130000,1
2295.840000,2674.610000,232.500000,17.000000,306.055882,2528.340000,0.945312,146.270000,1
1682.430000,2218.200000,0.000000,14.000000,278.616429,1682.430000,0.758466,535.770000,0
1885.060000,2539.580000,650.420000,12.000000,422.921667,2535.480000,0.998386,4.100000,1
984.600000,1548.080000,141.650000,14.000000,191.023571,1126.250000,0.727514,421.830000,0
1108.070000,1537.230000,235.080000,19.000000,151.598947,1343.150000,0.873747,194.080000,0
1284.120000,1474.120000,215.250000,16.000000,185.843125,1499.370000,1.017129,-25.250000,1
1491.760000,1859.390000,211.950000,18.000000,197.950000,1703.710000,0.916274,155.680000,1
1179.460000,1575.440000,191.300000,20.000000,147.310000,1370.760000,0.870081,204.680000,0
1046.390000,1588.320000,207.650000,16.000000,177.647500,1254.040000,0.789539,334.280000,0
913.950000,1227.170000,69.290000,11.000000,200.946364,983.240000,0.801226,243.930000,0
1143.360000,1421.870000,73.130000,16.000000,164.897500,1216.490000,0.855556,205.380000,0
1136.630000,1471.270000,82.040000,17.000000,158.231765,1218.670000,0.828312,252.600000,0
1128.130000,1391.210000,78.340000,20.000000,129.884000,1206.470000,0.867209,184.740000,0
1406.650000,1734.670000,113.100000,10.000000,325.442000,1519.750000,0.876103,214.920000,0
883.430000,1299.130000,67.830000,14.000000,160.742143,951.260000,0.732228,347.870000,0
460.190000,522.340000,61.700000,19.000000,54.959474,521.890000,0.999138,0.450000,1
370.440000,563.200000,65.080000,16.000000,62.420000,435.520000,0.773295,127.680000,0
555.030000,660.500000,93.770000,13.000000,100.715385,648.800000,0.982286,11.700000,1
522.400000,568.530000,62.500000,15.000000,76.895333,584.900000,1.028794,-16.370000,1
404.440000,522.820000,78.390000,12.000000,83.804167,482.830000,0.923511,39.990000,1
407.110000,530.120000,53.150000,19.000000,52.125263,460.260000,0.868219,69.860000,0
1180.070000,1325.600000,85.040000,18.000000,143.928333,1265.110000,0.954368,60.490000,1
976.760000,1316.050000,87.420000,13.000000,183.094615,1064.180000,0.808617,251.870000,0
1076.970000,1322.280000,66.250000,19.000000,129.763158,1143.220000,0.864582,179.060000,0
1095.990000,1351.010000,121.810000,19.000000,135.200526,1217.800000,0.901400,133.210000,1
1247.650000,1468.100000,94.880000,16.000000,175.664375,1342.530000,0.914468,125.570000,1
1425.020000,1593.010000,144.810000,14.000000,225.917143,1569.830000,0.985449,23.180000,1
1883.300000,2012.320000,0.000000,17.000000,229.154118,1883.300000,0.935885,129.020000,1
1571.900000,1983.220000,480.950000,20.000000,201.803500,2052.850000,1.035110,-69.630000,1
1137.260000,1457.800000,116.510000,10.000000,271.157000,1253.770000,0.860043,204.030000,0
1563.180000,1721.280000,171.000000,11.000000,314.132727,1734.180000,1.007494,-12.900000,1
1613.640000,1882.260000,235.200000,20.000000,186.555000,1848.840000,0.982245,33.420000,1
1416.690000,1592.420000,169.500000,17.000000,186.977059,1586.190000,0.996088,6.230000,1
1727.990000,2130.010000,0.000000,20.000000,192.900000,1727.990000,0.811259,402.020000,0
2195.790000,2269.220000,0.000000,20.000000,223.250500,2195.790000,0.967641,73.430000,1
1584.390000,2008.920000,0.000000,9.000000,399.256667,1584.390000,0.788677,424.530000,0
1591.200000,1969.780000,0.000000,11.000000,323.725455,1591.200000,0.807806,378.580000,0
2050.050000,2157.000000,0.000000,18.000000,233.725000,2050.050000,0.950417,106.950000,1
1851.900000,1901.630000,0.000000,12.000000,312.794167,1851.900000,0.973849,49.730000,1
1587.130000,1926.190000,180.340000,16.000000,230.853750,1767.470000,0.917599,158.720000,1
1799.330000,2071.980000,160.610000,11.000000,366.538182,1959.940000,0.945926,112.040000,1
1844.360000,1910.170000,75.580000,12.000000,319.175833,1919.940000,1.005115,-9.770000,1
1886.570000,1812.530000,126.090000,16.000000,239.074375,2012.660000,1.110415,-200.130000,1
1478.880000,1830.960000,141.180000,14.000000,246.501429,1620.060000,0.884815,210.900000,0
1646.020000,1751.740000,173.120000,19.000000,187.941053,1819.140000,1.038476,-67.400000,1
2653.280000,2965.470000,0.000000,16.000000,351.171875,2653.280000,0.894725,312.190000,0
1813.180000,2587.390000,336.180000,20.000000,236.837500,2149.360000,0.830706,438.030000,0
2298.900000,2802.250000,169.130000,12.000000,439.190000,2468.030000,0.880732,334.220000,0
1898.620000,2365.000000,167.300000,15.000000,295.394667,2065.920000,0.873539,299.080000,0
1889.760000,2702.060000,193.230000,15.000000,319.003333,2082.990000,0.770890,619.070000,0
1978.100000,2813.290000,161.920000,19.000000,260.700526,2140.020000,0.760682,673.270000,0
1481.220000,2093.180000,277.910000,16.000000,240.769375,1759.130000,0.840410,334.050000,0
1356.830000,2135.240000,186.450000,14.000000,262.751429,1543.280000,0.722767,591.960000,0
1465.680000,2060.260000,245.560000,11.000000,342.863636,1711.240000,0.830594,349.020000,0
1611.890000,2278.270000,170.620000,18.000000,225.598889,1782.510000,0.782396,495.760000,0
1357.500000,2136.280000,0.000000,14.000000,249.555714,1357.500000,0.635450,778.780000,0
1579.470000,2410.560000,486.460000,20.000000,223.824500,2065.930000,0.857033,344.630000,0
1424.520000,1689.170000,166.160000,16.000000,204.990625,1590.680000,0.941693,98.490000,1
1387.840000,1773.270000,179.910000,12.000000,278.418333,1567.750000,0.884101,205.520000,0
1237.870000,1656.110000,104.400000,13.000000,230.644615,1342.270000,0.810496,313.840000,0
1015.590000,1387.540000,151.170000,20.000000,127.715000,1166.760000,0.840884,220.780000,0
1203.310000,1748.440000,149.350000,12.000000,258.425000,1352.660000,0.773638,395.780000,0
1217.870000,1575.580000,163.580000,15.000000,197.135333,1381.450000,0.876788,194.130000,0
837.190000,1114.760000,69.230000,15.000000,134.745333,906.420000,0.813108,208.340000,0
1008.860000,1325.780000,62.580000,18.000000,133.178889,1071.440000,0.808158,254.340000,0
860.860000,1206.990000,66.920000,17.000000,125.574706,927.780000,0.768672,279.210000,0
862.580000,1258.750000,81.530000,15.000000,146.857333,944.110000,0.750038,314.640000,0
670.650000,936.710000,66.020000,19.000000,88.072632,736.670000,0.786444,200.040000,0
943.560000,1322.940000,69.810000,11.000000,212.391818,1013.370000,0.765998,309.570000,0
525.830000,612.960000,105.140000,15.000000,82.928667,630.970000,1.029382,-18.010000,1
428.460000,631.980000,90.360000,20.000000,57.540000,518.820000,0.820944,113.160000,0
432.420000,561.450000,106.280000,20.000000,55.007500,538.700000,0.959480,22.750000,1
408.350000,537.410000,65.490000,17.000000,59.485294,473.840000,0.881710,63.570000,0
422.290000,489.320000,74.890000,20.000000,49.325000,497.180000,1.016063,-7.860000,1
362.380000,541.460000,57.690000,14.000000,68.680714,420.070000,0.775810,121.390000,0
2398.650000,2703.320000,291.950000,13.000000,414.916923,2690.600000,0.995295,12.720000,1
2690.900000,2817.600000,242.110000,12.000000,479.217500,2933.010000,1.040960,-115.410000,1
3083.130000,3124.380000,243.070000,10.000000,645.058000,3326.200000,1.064595,-201.820000,1
2292.230000,2912.180000,315.090000,15.000000,367.966667,2607.320000,0.895316,304.860000,0
2401.680000,2714.690000,0.000000,12.000000,426.364167,2401.680000,0.884698,313.010000,0
2326.240000,3094.380000,670.900000,12.000000,507.626667,2997.140000,0.968575,97.240000,1
1902.520000,2199.680000,30.060000,16.000000,258.266250,1932.580000,0.878573,267.100000,0
1530.050000,1782.990000,25.990000,18.000000,185.501667,1556.040000,0.872714,226.950000,0
2140.550000,2301.540000,34.940000,14.000000,319.787857,2175.490000,0.945232,126.050000,1
2310.940000,2427.760000,30.110000,13.000000,366.831538,2341.050000,0.964284,86.710000,1
1966.680000,2393.620000,35.890000,14.000000,314.013571,2002.570000,0.836628,391.050000,0
1806.790000,2254.820000,26.390000,12.000000,340.666667,1833.180000,0.813005,421.640000,0
937.990000,1086.470000,38.010000,13.000000,158.651538,976.000000,0.898322,110.470000,0
1026.240000,1197.930000,26.140000,16.000000,140.644375,1052.380000,0.878499,145.550000,0
830.440000,1009.500000,26.500000,12.000000,155.536667,856.940000,0.848876,152.560000,0
958.130000,1046.690000,26.500000,17.000000,119.489412,984.630000,0.940708,62.060000,1
1095.540000,1178.600000,32.600000,15.000000,153.782667,1128.140000,0.957186,50.460000,1
699.400000,983.670000,20.400000,16.000000,106.466875,719.800000,0.731749,263.870000,0
960.950000,1255.150000,54.520000,15.000000,151.374667,1015.470000,0.809043,239.680000,0
1082.880000,1366.780000,85.500000,12.000000,211.263333,1168.380000,0.854841,198.400000,0
812.920000,1075.440000,65.350000,19.000000,102.826842,878.270000,0.816661,197.170000,0
1181.770000,1343.260000,102.670000,15.000000,175.180000,1284.440000,0.956211,58.820000,1
999.230000,1100.330000,81.050000,14.000000,155.757857,1080.280000,0.981778,20.050000,1
1386.820000,1592.030000,96.900000,21.000000,146.464286,1483.720000,0.931967,108.310000,1
1520.060000,1673.920000,141.360000,13.000000,256.564615,1661.420000,0.992532,12.500000,1
1205.980000,1456.070000,141.580000,16.000000,175.226875,1347.560000,0.925477,108.510000,1
1409.880000,1405.370000,73.740000,12.000000,240.749167,1483.620000,1.055679,-78.250000,1
1196.470000,1352.270000,68.670000,19.000000,137.758421,1265.140000,0.935568,87.130000,1
1026.250000,1480.180000,134.250000,13.000000,203.129231,1160.500000,0.784026,319.680000,0
1244.690000,1429.100000,116.790000,14.000000,199.327143,1361.480000,0.952684,67.620000,1
1827.700000,1756.780000,14.080000,19.000000,189.397895,1841.780000,1.048384,-85.000000,1
1782.270000,1811.020000,13.420000,11.000000,327.882727,1795.690000,0.991535,15.330000,1
1505.620000,1650.280000,17.370000,20.000000,158.663500,1522.990000,0.922868,127.290000,1
1348.040000,1578.760000,10.850000,15.000000,195.843333,1358.890000,0.860732,219.870000,0
1960.710000,2031.210000,19.140000,14.000000,286.504286,1979.850000,0.974715,51.360000,1
1992.420000,2116.520000,25.030000,13.000000,317.997692,2017.450000,0.953192,99.070000,1
1747.460000,2087.570000,0.000000,11.000000,348.639091,1747.460000,0.837079,340.110000,0
2598.260000,2424.370000,0.000000,13.000000,386.356154,2598.260000,1.071726,-173.890000,1
1984.730000,2246.140000,0.000000,12.000000,352.572500,1984.730000,0.883618,261.410000,0
2005.800000,2222.060000,0.000000,19.000000,222.518947,2005.800000,0.902676,216.260000,1
2101.480000,2290.200000,0.000000,19.000000,231.141053,2101.480000,0.917597,188.720000,1
1990.330000,2188.320000,0.000000,11.000000,379.877273,1990.330000,0.909524,197.990000,1
1283.340000,1948.200000,171.280000,12.000000,283.568333,1454.620000,0.746648,493.580000,0
1244.910000,1607.710000,82.650000,10.000000,293.527000,1327.560000,0.825746,280.150000,0
1709.050000,1925.410000,152.450000,12.000000,315.575833,1861.500000,0.966807,63.910000,1
1435.030000,1965.070000,129.190000,11.000000,320.844545,1564.220000,0.796012,400.850000,0
1288.390000,1738.450000,115.810000,17.000000,184.861765,1404.200000,0.807731,334.250000,0
1447.560000,1920.520000,183.950000,19.000000,186.948947,1631.510000,0.849515,289.010000,0
1052.620000,1486.470000,126.690000,16.000000,166.611250,1179.310000,0.793363,307.160000,0
1218.630000,1582.840000,88.250000,16.000000,180.607500,1306.880000,0.825655,275.960000,0
1122.760000,1527.850000,170.240000,20.000000,141.042500,1293.000000,0.846287,234.850000,0
985.530000,1323.260000,0.000000,19.000000,121.515263,985.530000,0.744774,337.730000,0
816.010000,1275.370000,277.220000,17.000000,139.329412,1093.230000,0.857187,182.140000,0
770.850000,1187.540000,123.210000,13.000000,160.123077,894.060000,0.752867,293.480000,0
1707.040000,2184.060000,80.050000,19.000000,209.007895,1787.090000,0.818242,396.970000,0
1986.910000,2364.980000,64.850000,16.000000,276.046250,2051.760000,0.867559,313.220000,0
1890.210000,2236.490000,94.490000,15.000000,281.412667,1984.700000,0.887417,251.790000,0
1660.110000,2066.180000,69.330000,20.000000,189.781000,1729.440000,0.837023,336.740000,0
1826.970000,1983.200000,62.840000,19.000000,203.842632,1889.810000,0.952909,93.390000,1
